company_url,metric,value
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Aktywa obrotowe,"746 202,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Kapitał własny udziałowców podmiotu dominującego,"71 293,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Kapitał podstawowy,"44 801,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Zobowiązania długoterminowe,"131 394,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Zobowiązania krótkoterminowe,"808 233,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Przepływy operacyjne,"-66 133,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Przepływy inwestycyjne,"-7 738,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-5 194,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Przepływy finansowe,"-28 864,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Przepływy pieniężne netto,"-102 735,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,EBITDA,"23 161,00"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Stopa zwrotu z kapitału własnego (ROE),"-0,27"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Stopa zwrotu z aktywów (ROA),"-0,02"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Wskaźnik płynności bieżącej,"0,92"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Wskaźnik płynności szybkiej,"0,84"
https://www.gpw.pl/spolka?isin=PLMSTWS00019,Wskaźnik obsługi zadłużenia,"3,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Przychody ze sprzedaży,"238 957,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Zysk/strata ze sprzedaży,"7 615,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Pozostałe przychody operacyjne,"4 615,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Zysk/strata z działalności operacyjnej,"11 597,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Przychody finansowe,"2 904,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Zysk/strata brutto,"13 044,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,zysk/strata netto udziałowców jednostki dominującej,"9 185,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Amortyzacja (noty),"5 161,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,AKTYWA,"901 783,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Aktywa trwałe,"396 704,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Aktywa obrotowe,"501 049,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Kapitał własny udziałowców podmiotu dominującego,"322 097,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Kapitał podstawowy,"147 951,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Zobowiązania długoterminowe,"84 683,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Zobowiązania krótkoterminowe,"432 344,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Przepływy operacyjne,"-32 772,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Przepływy inwestycyjne,"8,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-1 902,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Przepływy finansowe,"2 456,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Przepływy pieniężne netto,"-30 309,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,EBITDA,"16 758,00"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Stopa zwrotu z kapitału własnego (ROE),"0,17"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Stopa zwrotu z aktywów (ROA),"0,08"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Wskaźnik płynności bieżącej,"1,16"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Wskaźnik płynności szybkiej,"0,94"
https://www.gpw.pl/spolka?isin=PLMSTZB00018,Wskaźnik obsługi zadłużenia,"7,29"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Przychody ze sprzedaży,"330 554,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Zysk/strata ze sprzedaży,"85 456,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Pozostałe przychody operacyjne,"163,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Zysk/strata z działalności operacyjnej,"85 000,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Przychody finansowe,"1 436,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Zysk/strata brutto,"84 952,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,zysk/strata netto udziałowców jednostki dominującej,"68 605,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Amortyzacja (noty),"1 438,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,AKTYWA,"2 177 792,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Aktywa trwałe,"89 244,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Aktywa obrotowe,"2 088 548,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Kapitał własny udziałowców podmiotu dominującego,"672 474,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Kapitał podstawowy,"2 040,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Zobowiązania długoterminowe,"606 054,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Zobowiązania krótkoterminowe,"899 264,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Przepływy operacyjne,"16 540,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Przepływy inwestycyjne,"-180,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-190,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Przepływy finansowe,"-33 528,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Przepływy pieniężne netto,"-17 168,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,EBITDA,"86 438,00"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Stopa zwrotu z kapitału własnego (ROE),"0,40"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Stopa zwrotu z aktywów (ROA),"0,11"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Wskaźnik płynności bieżącej,"2,32"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Wskaźnik płynności szybkiej,"0,45"
https://www.gpw.pl/spolka?isin=PLMURPL00190,Wskaźnik obsługi zadłużenia,"79,82"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Przychody ze sprzedaży,"9 156,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Zysk/strata ze sprzedaży,"247,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Pozostałe przychody operacyjne,"163,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Zysk/strata z działalności operacyjnej,"129,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Przychody finansowe,"9,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Zysk/strata brutto,"57,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,zysk/strata netto udziałowców jednostki dominującej,"41,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Amortyzacja (noty),"1 329,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,AKTYWA,"63 327,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Aktywa trwałe,"31 708,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Aktywa obrotowe,"31 619,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Kapitał własny udziałowców podmiotu dominującego,"43 984,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Kapitał podstawowy,"6 661,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Zobowiązania długoterminowe,"5 349,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Zobowiązania krótkoterminowe,"13 457,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Przepływy operacyjne,"2 665,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Przepływy inwestycyjne,"-2 763,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-1 624,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Przepływy finansowe,"-347,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Przepływy pieniężne netto,"-445,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,EBITDA,"1 458,00"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Stopa zwrotu z kapitału własnego (ROE),"0,08"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Stopa zwrotu z aktywów (ROA),"0,05"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Wskaźnik płynności bieżącej,"2,35"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Wskaźnik płynności szybkiej,"1,29"
https://www.gpw.pl/spolka?isin=PLMUZA000019,Wskaźnik obsługi zadłużenia,"32,36"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Przychody ze sprzedaży,"3 703,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Zysk/strata ze sprzedaży,"832,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Pozostałe przychody operacyjne,"92,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Zysk/strata z działalności operacyjnej,"567,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Przychody finansowe,"32,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Zysk/strata brutto,"-4 159,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,zysk/strata netto udziałowców jednostki dominującej,"-2 976,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Amortyzacja (noty),"1 818,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,AKTYWA,"30 856,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Aktywa trwałe,"21 543,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Aktywa obrotowe,"9 313,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Kapitał własny udziałowców podmiotu dominującego,"22 893,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Kapitał podstawowy,"2 573,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Zobowiązania długoterminowe,"3 824,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Zobowiązania krótkoterminowe,"2 046,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Przepływy operacyjne,"-192,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Przepływy inwestycyjne,"-800,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-793,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Przepływy finansowe,"-587,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Przepływy pieniężne netto,"-1 579,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,EBITDA,"2 385,00"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Stopa zwrotu z kapitału własnego (ROE),"-0,05"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Stopa zwrotu z aktywów (ROA),"-0,04"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Wskaźnik płynności bieżącej,"4,55"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Wskaźnik płynności szybkiej,"4,55"
https://www.gpw.pl/spolka?isin=PLMVGMS00011,Wskaźnik obsługi zadłużenia,"1,61"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Przychody ze sprzedaży,"290,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Zysk/strata ze sprzedaży,"-957,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Pozostałe przychody operacyjne,"4,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Zysk/strata z działalności operacyjnej,"-960,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Przychody finansowe,"100,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Zysk/strata brutto,"-874,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,zysk/strata netto udziałowców jednostki dominującej,"-752,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Amortyzacja (noty),"160,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,AKTYWA,"25 369,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Aktywa trwałe,"11 437,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Aktywa obrotowe,"13 932,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Kapitał własny udziałowców podmiotu dominującego,"23 054,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Kapitał podstawowy,"255,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Zobowiązania długoterminowe,"178,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Zobowiązania krótkoterminowe,"2 110,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Przepływy operacyjne,"1 480,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Przepływy inwestycyjne,"97,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-15,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Przepływy finansowe,"-147,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Przepływy pieniężne netto,"1 430,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,EBITDA,"-800,00"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Stopa zwrotu z kapitału własnego (ROE),"-0,13"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Stopa zwrotu z aktywów (ROA),"-0,12"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Wskaźnik płynności bieżącej,"6,60"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Wskaźnik płynności szybkiej,"6,60"
https://www.gpw.pl/spolka?isin=PLMWTRD00013,Wskaźnik obsługi zadłużenia,"-53,80"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Przychody ze sprzedaży,"22 726,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Zysk/strata ze sprzedaży,"-1 796,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Pozostałe przychody operacyjne,"32,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Zysk/strata z działalności operacyjnej,"-1 806,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Zysk/strata brutto,"-2 200,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,zysk/strata netto udziałowców jednostki dominującej,"-1 968,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Amortyzacja (noty),"203,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,AKTYWA,"79 258,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Aktywa trwałe,"10 115,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Aktywa obrotowe,"69 143,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Kapitał własny udziałowców podmiotu dominującego,"53 070,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Kapitał podstawowy,"135,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Zobowiązania długoterminowe,"530,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Zobowiązania krótkoterminowe,"26 453,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Przepływy operacyjne,"-4 297,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Przepływy inwestycyjne,"-6,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-10,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Przepływy finansowe,"3 776,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Przepływy pieniężne netto,"-527,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,EBITDA,"-1 603,00"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Stopa zwrotu z kapitału własnego (ROE),"-0,07"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Stopa zwrotu z aktywów (ROA),"-0,04"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Wskaźnik płynności bieżącej,"2,61"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Wskaźnik płynności szybkiej,"0,85"
https://www.gpw.pl/spolka?isin=PLMXCMS00016,Wskaźnik obsługi zadłużenia,"-0,64"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Przychody ze sprzedaży,"413,72"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Zysk/strata ze sprzedaży,"-1 409,12"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Pozostałe przychody operacyjne,"75,61"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Zysk/strata z działalności operacyjnej,"-1 341,35"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Przychody finansowe,"1,35"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Zysk/strata brutto,"-1 406,41"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,zysk/strata netto udziałowców jednostki dominującej,"-1 401,19"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Amortyzacja (noty),"118,85"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,AKTYWA,"5 763,19"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Aktywa trwałe,"1 703,58"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Aktywa obrotowe,"4 059,60"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Kapitał własny udziałowców podmiotu dominującego,"-1 260,54"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Kapitał podstawowy,"237,23"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Zobowiązania długoterminowe,"5 961,38"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Zobowiązania krótkoterminowe,"1 062,36"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Przepływy operacyjne,"-1 312,98"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Przepływy finansowe,"3 999,33"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Przepływy pieniężne netto,"2 686,35"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,EBITDA,"-1 222,50"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Stopa zwrotu z aktywów (ROA),"-1,37"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Wskaźnik płynności bieżącej,"3,82"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Wskaźnik płynności szybkiej,"3,59"
https://www.gpw.pl/spolka?isin=PLNCTLC00018,Wskaźnik obsługi zadłużenia,"-15,98"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Przychody ze sprzedaży,"13 953,69"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Zysk/strata ze sprzedaży,"1 189,03"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Pozostałe przychody operacyjne,"36,27"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Zysk/strata z działalności operacyjnej,"1 136,39"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Przychody finansowe,"60,49"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Zysk/strata brutto,"1 191,67"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,zysk/strata netto udziałowców jednostki dominującej,"954,23"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Amortyzacja (noty),"182,73"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,AKTYWA,"25 652,93"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Aktywa trwałe,"4 233,06"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Aktywa obrotowe,"21 419,87"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Kapitał własny udziałowców podmiotu dominującego,"8 568,44"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Kapitał podstawowy,"100,00"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Zobowiązania długoterminowe,"3 793,60"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Zobowiązania krótkoterminowe,"13 290,89"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Przepływy operacyjne,"1 427,17"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Przepływy inwestycyjne,"231,78"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-45,69"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Przepływy finansowe,"-1,97"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Przepływy pieniężne netto,"1 656,98"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,EBITDA,"1 319,12"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Stopa zwrotu z kapitału własnego (ROE),"0,52"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Stopa zwrotu z aktywów (ROA),"0,16"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Wskaźnik płynności bieżącej,"1,61"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Wskaźnik płynności szybkiej,"1,45"
https://www.gpw.pl/spolka?isin=PLNEPTS00011,Wskaźnik obsługi zadłużenia,"58,62"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Przychody ze sprzedaży,"374 599,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Zysk/strata ze sprzedaży,"67 717,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Pozostałe przychody operacyjne,"2 783,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Zysk/strata z działalności operacyjnej,"66 967,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Przychody finansowe,"4 340,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Zysk/strata brutto,"65 915,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,zysk/strata netto udziałowców jednostki dominującej,"52 297,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Amortyzacja (noty),"14 212,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,AKTYWA,"1 890 835,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Aktywa trwałe,"515 277,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Aktywa obrotowe,"1 375 558,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Kapitał własny udziałowców podmiotu dominującego,"932 691,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Kapitał podstawowy,"11 250,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Zobowiązania długoterminowe,"127 118,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Zobowiązania krótkoterminowe,"830 025,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Przepływy operacyjne,"-66 865,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Przepływy inwestycyjne,"-3 822,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-6 361,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Przepływy finansowe,"52 165,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Przepływy pieniężne netto,"-18 472,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,EBITDA,"81 179,00"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Stopa zwrotu z kapitału własnego (ROE),"0,19"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Stopa zwrotu z aktywów (ROA),"0,09"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Wskaźnik płynności bieżącej,"1,66"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Wskaźnik płynności szybkiej,"0,73"
https://www.gpw.pl/spolka?isin=PLNEWAG00012,Wskaźnik obsługi zadłużenia,"11,02"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Przychody ze sprzedaży,"7,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Zysk/strata ze sprzedaży,"-1 495,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Pozostałe przychody operacyjne,"176,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Zysk/strata z działalności operacyjnej,"-1 308,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Przychody finansowe,"992,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Zysk/strata brutto,"-312,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,zysk/strata netto udziałowców jednostki dominującej,"-312,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,AKTYWA,"13 358,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Aktywa trwałe,"281,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Aktywa obrotowe,"13 077,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Kapitał własny udziałowców podmiotu dominującego,"12 577,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Kapitał podstawowy,"2 154,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Zobowiązania długoterminowe,"281,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Zobowiązania krótkoterminowe,"500,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Przepływy operacyjne,"-2 217,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Przepływy inwestycyjne,"-196,00"
https://www.gpw.pl/spolka?isin=PLNFI0400015,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"200,00"
